cunicah,eam_15,trh2b_15,trh4b_15
9358,0, ,1
9359,0,2, 
9366,0,1, 
9377,0,2, 
9388,0,7, 
9391,0,2, 
9395,0, ,1
9400,1,1, 
9404,1,1, 
9407,1,3, 
9419,0,3, 
9422,1,1, 
9428,0,3, 
9442,0,0, 
9448,0,4, 
6125,0, ,1
6127,0,2, 
6132,0,1, 
6146,1,0, 
6148,1, ,1
6151,1,1, 
6155,1,1, 
6161,1,6, 
6165,1, ,1
6180,1,5, 
6182,1,1,2
6186,1,5, 
6192,1,1, 
6198,1, ,1
6204,1,9, 
6211,1, ,1
6219,1,1,2
6220,1,3, 
6222,1,1, 
6227,1,3, 
6235,1,4, 
6242,1,0, 
6246,1,3,2
6247,1,1, 
6262,0,2, 
6278,1,0, 
6296,1,0, 
6306,1,2, 
6307,1,0, 
6311,1,1, 
6319,1,0, 
6325,1,0, 
8115,0,4, 
8117,0,1, 
8122,0, ,1
8129,1,0, 
8138,0, ,1
8145,1,1, 
8155,0,1, 
8157,0,4, 
8175,1,3, 
8187,0,2, 
8189,0,3, 
8193,0,1, 
8199,0,3, 
8215,0,0, 
8216,0,3, 
8221,0,5, 
8242,0,2, 
8249,0,1, 
8259,0, ,1
8278,0, ,1
8286,0,2,2
8290,0,3, 
8292,0, ,1
8302,0,2, 
8310,0,1, 
8312,0,1, 
8317,0,5, 
8326,0,3, 
8329,0,3, 
8338,0,3, 
8348,1,3, 
8353,1,1,2
6330,1,3, 
6333,1, ,1
6338,1,2, 
6339,1, ,1
6341,1, ,1
6344,1, ,1
6348,1,0, 
6352,1,5, 
6355,1, ,1
6363,1,1, 
6369,1,1, 
6370,1, ,1
6372,1,0, 
6385,1, ,1
6387,1,1, 
6401,1,1, 
6405,0,1, 
6415,0, ,1
6420,0,6,2
6425,0,1, 
6426,0,1, 
6445,0,0, 
6462,0, ,1
6468,1,1, 
6469,1, ,1
6470,1, ,1
6476,1,10, 
6477,1, ,1
6489,1,2, 
6493,1,3, 
6496,1, ,1
6499,0, ,1
6503,0,1, 
6524,0, ,1
6528,0,2, 
9460,0, ,1
9463,0,1, 
9466,0,6, 
9467,0, ,1
9479,0,4, 
9488,0,1, 
9496,0,2, 
9499,0,3, 
9500,0,0, 
9502,0,2, 
9503,0,4, 
9504,0, ,1
9509,0,2, 
9516,0,11, 
9517,0,3, 
9526,0, ,1
9556,0,3, 
9564,0,3, 
9569,0,3, 
9575,0,2, 
9589,1,4, 
9590,1,3, 
9601,1,2, 
9602,1, ,1
9603,0,1, 
9604,0, ,1
9610,0,0, 
9621,1, ,1
9622,1,2, 
9629,0,6, 
9633,0,1, 
9647,1, ,1
9652,0,1, 
9664,1,5, 
9670,0, ,1
8362,0,7, 
8369,1, ,1
8370,1,0, 
8372,1,2, 
8373,1,1, 
8374,1, ,1
8378,1, ,1
8379,1,1, 
8386,1,2, 
8391,1,1, 
8403,0,3, 
8404,0,1, 
8417,0,2, 
8421,0,4, 
8428,0,3, 
8432,0,0, 
8437,0,1, 
8444,0,1,2
8465,0,2, 
8473,0,3, 
8485,0,5, 
8492,0,2, 
8542,0,1,2
8559,0,2, 
8560,0, ,1
8564,1,2, 
8571,1,6, 
8573,1,1, 
8586,0,2, 
8598,0,1, 
9672,0,1, 
9679,0, ,1
9697,0, ,1
9706,1,2, 
9707,0,3, 
9711,0,3, 
9726,1, ,1
9727,1,2, 
9732,0, ,1
9756,0,4, 
9768,0,3, 
9772,1,6, 
9777,0,1, 
9780,0,1, 
9783,1,5, 
9791,0,8, 
9802,1,1,2
9805,1, ,1
9817,1, ,1
9823,1,4, 
9827,1, ,1
9854,1,0, 
9856,1,1, 
9861,0,1, 
9866,0,6, 
9870,1,0, 
9872,1, ,1
9881,1,3, 
9886,1,1, 
9911,0,5, 
9915,1,2, 
9917,1,3, 
9920,0,6, 
9926,0,1, 
9927,0,1, 
9935,0, ,1
8947,0,3, 
8948,0,8, 
8953,0,1, 
8954,0,1, 
8958,0,2, 
8970,0,4, 
8980,0,0, 
9003,1,4, 
9005,1,5, 
9006,1, ,1
9008,1,0, 
9010,1,2, 
9012,1,0, 
9013,1,1,2
9015,1, ,1
9016,1,3, 
9019,1, ,1
9027,1,1, 
9033,1, ,1
9034,1, ,1
9036,1, ,1
9043,1,1, 
9045,1,5, 
9051,1,1, 
9063,1,1, 
9066,1,6, 
9083,1,2, 
9092,1, ,1
9109,1, ,1
9114,1,3, 
9121,1,0, 
9140,1,2,2
9147,1,4, 
6537,0,1, 
6540,0,1, 
6544,0,1, 
6546,0, ,1
6549,0,1, 
6570,0, ,1
6577,0,0, 
6581,0,4, 
6594,0,1, 
6601,0,1, 
6614,0,1, 
6630,0,6, 
6632,0,1, 
6639,0, ,1
6640,0,3, 
6642,0,2, 
6646,0,2, 
6651,0,1, 
6657,0, ,1
6664,0, ,1
6671,0,4, 
6683,0,1, 
6688,0,2, 
6691,0,2, 
6695,0,2, 
6700,0,5, 
6703,0,1, 
6719,0,1, 
6720,0,1, 
6725,0,0, 
6733,0,2,2
6735,0,1, 
9939,0,3, 
9942,0, ,1
9951,0, ,1
9952,0,4, 
9955,0,4, 
9962,0,2, 
9969,0, ,1
9973,0,3, 
9985,0,3, 
9989,0,4, 
9993,0,7,2
10026,0, ,1
10031,0, ,1
10039,0, ,1
10046,0, ,1
10062,0,1, 
10065,0, ,1
10067,0, ,1
10076,1,3, 
10086,0,1, 
10089,0,5, 
10091,0, ,1
10095,0,1,2
10096,0,5, 
10098,0,1, 
10106,0,7, 
10109,1,2, 
10111,1,4,2
10138,0,3, 
10144,0,8, 
10152,0,3, 
8602,0,10, 
8605,0, ,1
8611,0,3, 
8618,1,3, 
8628,1,1, 
8629,1,3, 
8632,1, ,1
8643,1,1, 
8644,1,1, 
8665,1,0, 
8671,1,5,2
8684,1,0, 
8698,1,0, 
8710,1, ,1
8712,1,3, 
8719,1,0, 
8737,1, ,1
8745,1, ,1
8753,1,3, 
8758,1, ,1
8762,1,4, 
8764,1, ,1
8780,1,1, 
8790,1,3, 
8794,1,1, 
8798,1, ,1
8799,1,4, 
8824,1,4, 
8831,1,1, 
8836,1,2, 
8847,1, ,1
8850,1,1,2
8866,1, ,1
8869,1,3, 
9161,1,2, 
9168,1,1, 
9169,1,3, 
9175,1,10, 
9177,1,6, 
9185,1, ,1
9191,1, ,1
9195,1,3, 
9202,1, ,1
9207,1,2, 
9213,1, ,1
9216,1,1, 
9235,1,3, 
9236,1,1, 
9241,1,11, 
9258,0,6, 
9261,0,2, 
9266,0, ,1
9293,0,0, 
9299,0, ,1
9306,0, ,1
9311,0,2,2
9313,0,6, 
9315,0,3, 
9317,0,5, 
9320,0,1, 
9323,0,7, 
9328,0,13, 
9329,0, ,1
9334,0,1,2
9343,0,4, 
9350,0,3, 
9361,0,3, 
10157,0,6, 
10158,0,3, 
10159,0,5, 
10161,0,7, 
10162,0,2, 
10165,0,5, 
10174,0, ,1
10176,0,1, 
10188,0,3, 
10195,0,1, 
10197,0,2,2
10204,0,1,2
10216,0, ,1
10221,0,5, 
10223,0,1, 
10224,0,5, 
10229,0,3, 
10240,0,1, 
10242,0,2, 
10246,0,3, 
10247,0,3, 
10253,1,3, 
10258,1,2,2
10276,1, ,1
10282,1,2, 
10284,1,3, 
10291,1,0, 
10293,1,0, 
10294,1, ,1
10304,1, ,1
10308,1, ,1
10312,1,6, 
10315,1,0, 
10320,1,1, 
10330,1,9, 
10331,1,3, 
10347,1,2, 
6755,1, ,1
6757,0,1, 
6763,0,4, 
6772,0,0, 
6776,0,4, 
6781,1, ,1
6788,1, ,1
6792,1,1, 
6797,1,0, 
6801,0,4, 
6804,0, ,1
6807,0,6, 
6808,0,1,2
6810,0,2, 
6822,0,1, 
6825,1,5, 
6847,0,3, 
6853,1,2, 
6860,0,1, 
6873,0, ,1
6874,0,5, 
6885,0,5, 
6895,0,0, 
6900,0,1, 
6907,0, ,1
6912,0,2,2
6919,1,1, 
6925,0,1, 
6932,0, ,1
6949,0,0, 
6954,1, ,1
6965,0,1, 
6972,0,2, 
6977,0, ,1
6989,0,2, 
6991,0,0, 
6997,0,0, 
7002,0,2, 
7019,0,2, 
7021,0,4,2
7022,0,3, 
7028,0,1,2
7043,0,0, 
7044,0,5, 
7048,0, ,1
7051,1, ,1
7064,1,3, 
7071,0, ,1
7073,0, ,1
7075,0,1, 
7078,0,3, 
7080,0,4, 
7084,1,1, 
7086,1, ,1
7092,0,2, 
7099,0,1, 
7112,0, ,1
7116,0,2, 
7118,0,1,2
7129,0,4,2
7130,0,5, 
7132,0,8, 
7136,0,2, 
7148,0, ,1
7150,0,4, 
7152,0,2, 
10350,1,1, 
10355,1,2, 
10366,1,3, 
10375,1,7, 
10381,1,10, 
10382,1, ,1
10401,1, ,1
10402,1,4, 
10421,1, ,1
10439,1,0, 
10463,1, ,1
10464,1,3, 
10487,1,1, 
10493,1, ,1
10494,1,4, 
10498,1, ,1
10529,1,4, 
10543,1,0, 
10552,1,3, 
10558,1,1, 
10561,1, ,1
10567,1, ,1
10573,1,4, 
10574,0,5, 
10579,1,8, 
10580,1,3, 
10581,1,5, 
10583,1, ,1
10587,1,2, 
10602,1,2, 
10605,1,2, 
10615,0,3, 
10619,0,1, 
10621,0,1, 
10623,0,1, 
10624,0,3, 
10626,1,1, 
10631,1, ,1
8872,1,0, 
8885,1, ,1
8895,1, ,1
8898,1,1,2
8901,1,7, 
8902,1,3, 
8903,1,13, 
8915,1, ,1
8927,1,3, 
8931,1, ,1
8955,0, ,1
8960,0, ,1
8966,0,2, 
8969,0,1, 
8974,0,3, 
8978,0,4, 
8982,0,3, 
8983,0,2, 
8997,1, ,1
9001,1,5, 
9011,1, ,1
9022,1,2, 
9024,1,1, 
9040,1,1, 
9048,1,1, 
9050,1,5, 
9056,1,2, 
9059,1,3, 
9084,1,2, 
9085,1,2, 
9088,1,2, 
9089,1, ,1
9097,1,1, 
9098,1,0, 
9099,1,1, 
7173,0,1, 
7195,0, ,1
7211,0,5, 
7214,0,1, 
7219,0, ,1
7231,1,3, 
7239,1,1, 
7243,1,1,2
7245,1, ,1
7250,1,10, 
7282,1,1, 
7298,1,9, 
7306,0,1, 
7314,0, ,1
7318,0,2, 
7319,0, ,1
7321,0,0, 
7326,0,3, 
7330,0,2, 
7332,0,1, 
7335,0,1, 
7338,0,5, 
7340,1, ,1
7342,1, ,1
7350,0,1, 
7361,0,4, 
7370,0,2, 
9371,0, ,1
9375,0,2, 
9376,0,2, 
9380,0,3, 
9396,0,6, 
9402,1,1, 
9410,1,3, 
9417,1,7, 
9427,0,3, 
9433,0,4, 
9434,0,4, 
9437,0,6, 
9442,0, ,1
9453,0,6, 
9464,0,4, 
9489,0, ,1
9491,0,1, 
9508,0,2, 
9511,0,5, 
9512,0,0, 
9520,0,2, 
9522,0,4, 
9537,0,0, 
9539,0,1, 
9541,0,1,2
9543,0, ,1
9557,0,6, 
9559,0, ,1
9566,0,1, 
9573,0,3, 
9593,0, ,1
9594,0,2, 
9597,1, ,1
9599,1, ,1
9608,0, ,1
9614,1,1, 
10637,1,2, 
10651,1,2, 
10662,1,3,2
10671,1,2, 
10673,1,1, 
10677,1,1, 
10707,1,1, 
10708,1,1,2
10716,1, ,1
10726,1,6, 
10728,1, ,1
10730,1,4, 
10734,1, ,1
10736,1,5, 
10743,1,3, 
10744,1,2, 
10750,1,5, 
10766,1,10, 
10769,1,1, 
10771,1,1, 
10777,1, ,1
10778,0, ,1
10780,0,0, 
10782,1,0, 
10783,1,4, 
10796,1,1, 
10806,1,1, 
10808,1,1, 
10812,1, ,1
10813,1,1, 
10827,1, ,1
10835,1,1,2
10851,1,3,2
10853,1, ,1
10859,1,1, 
10866,1,0, 
10882,1,1, 
9623,1,2, 
9624,1, ,1
9625,1,1, 
9627,1, ,1
9631,0,1, 
9638,0, ,1
9639,1,1, 
9644,1, ,1
9652,0, ,1
9661,0, ,1
9668,1, ,1
9675,0,2, 
9677,0,8, 
9689,0,1, 
9692,0,1, 
9696,0,1, 
9703,1,4, 
9718,1,0, 
9721,1,3, 
9733,0, ,1
9735,0,3,2
9740,1,0, 
9745,1,1, 
9746,1,2, 
9761,0,1, 
9767,0, ,1
9773,1, ,1
9775,0,1, 
9786,1,2, 
9793,1, ,1
9798,1,1, 
9799,1,0, 
9803,1,1,2
9808,1,1,2
9809,1, ,1
9100,1, ,1
9102,1,1,2
9103,1,5, 
9120,1, ,1
9122,1,3, 
9125,1,1,2
9135,1, ,1
9137,1, ,1
9151,1, ,1
9155,1, ,1
9178,1,1, 
9183,1, ,1
9192,1,4,2
9203,1,7, 
9208,1,4, 
9211,1, ,1
9223,1,2, 
9224,1,5,2
9226,1,7, 
9243,1, ,1
9245,1, ,1
9249,0,2, 
9251,0,1, 
9263,0, ,1
9274,0,5, 
9280,0,3, 
9282,0,3, 
9284,0,2, 
9291,0, ,1
9316,0,0, 
9335,0,2, 
9364,0,2, 
9365,0,8, 
9368,0,4, 
9369,0, ,1
9811,1,2, 
9824,1,0, 
9841,1,2, 
9843,1,2, 
9845,1,1, 
9850,1,1, 
9857,0, ,1
9862,0,3,2
9871,1,9, 
9878,1,1, 
9880,1,4, 
9884,1, ,1
9885,1,6, 
9893,0,0, 
9913,0,2,2
9916,1,1, 
9925,0,1, 
9933,0,1, 
9941,0, ,1
9948,0,1, 
9956,0,0, 
9961,0,0, 
9963,0,3, 
9964,0,1, 
9967,0,3, 
9968,0,0, 
9972,0,1,2
9974,0,2, 
9975,0,2,2
9975,0,3, 
9978,0, ,1
9980,0, ,1
9983,0,1, 
9998,0, ,1
10002,0,1, 
10006,0, ,1
10009,0, ,1
10011,0,0, 
10015,0,12, 
10027,0,4, 
7375,0, ,1
7384,0,3, 
7401,0,1, 
7405,0,3, 
7421,0, ,1
7431,0,0, 
7434,0,1, 
7460,0, ,1
7471,0,1, 
7474,0, ,1
7493,0,6, 
7494,0,4, 
7500,0,1, 
7506,0,2, 
7507,0, ,1
7510,0, ,1
7517,0,2, 
7522,0,5, 
7523,0,3, 
7528,0,2, 
7529,0, ,1
7532,1,4,2
7533,1,1, 
7541,1, ,1
7547,1,1, 
7551,1,6, 
7557,1,4, 
7566,1,4, 
7568,1, ,1
7575,1,3, 
7581,1,2, 
7600,1, ,1
7602,1,4,2
10028,0,2, 
10029,0,1, 
10032,0,4, 
10040,0,2, 
10043,0,3, 
10051,0,3, 
10073,1,3, 
10085,0, ,1
10105,0, ,1
10118,0,3, 
10119,0,1, 
10124,0,10, 
10134,0,3, 
10135,0,6,2
10136,0,1, 
10153,0,4, 
10156,0,5, 
10178,0,2, 
10192,0,8, 
10194,0,1, 
10220,0,1,2
10245,0, ,1
10251,1, ,1
10252,1, ,1
10265,1,6, 
10276,1,0, 
10281,1,2, 
10309,1,2,2
10316,1,1, 
10321,1,4, 
10325,0,1, 
10328,1,5, 
10332,1,1, 
9372,0,1, 
9374,1, ,1
9381,0,1, 
9385,0,7, 
9386,0,6, 
9390,0,1, 
9392,0, ,1
9397,0,4, 
9409,1, ,1
9411,1,3, 
9418,0,5, 
9420,1, ,1
9425,0,0, 
9436,0,6, 
9445,0,3, 
9456,0,0, 
9459,0,1, 
9461,0,2, 
9467,0,5,2
9469,0,6, 
9475,0,5, 
9482,0,1, 
9492,0, ,1
9498,0,3, 
9505,0,3, 
9506,0, ,1
9513,0,2, 
9515,0,3, 
9521,0, ,1
9529,0,2, 
9533,0,1, 
9542,0,3, 
9553,0,2, 
10885,1,2, 
10895,1,2, 
10902,0,4, 
10905,0,2, 
10923,0,1, 
10930,0,1, 
10945,0,2, 
10958,0,1, 
10962,0, ,1
10965,0,1, 
10969,0, ,1
10970,0, ,1
10978,0,4, 
10980,0, ,1
10983,0,2, 
10984,0, ,1
10986,0,4, 
10988,0,3, 
10990,0,0, 
11001,0,5, 
11003,0,4, 
11009,0,3, 
11012,0,1,2
11031,0,1,2
11033,0,2, 
11034,0,3, 
11039,0,1,2
11042,0, , 
11046,0,1, 
11054,0,3, 
11072,0,7, 
11084,0, ,1
11094,0, ,1
11100,0,5, 
11106,0,0, 
11108,0,4, 
11110,0, , 
11112,0,2, 
9558,0,2, 
9577,0,2, 
9595,0, ,1
9605,0,4, 
9613,1,0, 
9616,1,2, 
9636,0,3, 
9637,0, ,1
9645,1, ,1
9653,0,4, 
9656,1,4, 
9658,1,3, 
9665,1,7, 
9667,1, ,1
9671,0,4,2
9678,0,5, 
9686,0,3, 
9698,0,6,2
9699,0,8, 
9700,1,6, 
9709,0,5, 
9713,1,3, 
9722,1,2, 
9729,1,0, 
9730,1,1, 
9747,0, ,1
9748,0, ,1
9764,1,5, 
9770,0,2, 
9784,1,2,2
9785,1, ,1
9787,0,1, 
9794,1,2, 
9795,1, ,1
9796,1,1, 
9800,1,6, 
10336,1, ,1
10345,1, ,1
10354,1, ,1
10356,1,0, 
10369,1,0, 
10377,1,2, 
10378,1,3, 
10381,1,2, 
10386,1,1,2
10387,1,1, 
10389,1,3,2
10392,1,3,2
10393,1,3, 
10399,1,5, 
10405,1,1, 
10415,1, ,1
10416,1, ,1
10417,1, ,1
10429,1,2, 
10435,1,3, 
10460,1,4, 
10470,1,5, 
10477,1,5, 
10484,1,3, 
10492,1,6, 
10497,1,1, 
10500,1,3, 
10501,1,0, 
10506,1, ,1
10514,1,3, 
10545,1,1, 
10546,1,1, 
10562,1, ,1
11118,0,6, 
11119,0,2, 
11126,0,1, 
11136,0,1, 
11140,0,2, 
11142,0,4, 
11148,0,3, 
11149,0,4, 
11156,0,7, 
11161,0,3, 
11163,0,1, 
11164,0, , 
11171,0,0, 
11173,0,3, 
11182,0,5, 
11188,0,3, 
11189,0, , 
11193,0,2, 
11194,0,0, 
11206,0, , 
11212,0,0, 
11226,0, ,1
11236,0, , 
11241,0,2, 
11245,0,1, 
11247,0,2, 
11248,0,0, 
11249,0,0, 
11251,0,3, 
11253,0,2, 
11255,0, ,1
11258,0,3, 
11259,0,3, 
11261,0,1, 
11263,0,3, 
11269,0,1, 
7603,1,1,2
7604,1, ,1
7613,1,3, 
7614,1,3, 
7621,1,0, 
7638,1,1, 
7643,1, ,1
7656,1,3, 
7659,1, ,1
7666,1,6, 
7669,1,1, 
7671,1,1,2
7675,1,1, 
7680,1, ,1
7685,1, ,1
7702,0, ,1
7705,0,1, 
7717,0,1, 
7735,0, ,1
7739,0, ,1
7741,0, ,1
7748,0,1, 
7749,0, ,1
7750,0, ,1
7753,0, ,1
7761,0,0, 
7764,0, ,1
7772,0,2, 
7790,1,4,2
7793,1,2, 
7802,1, ,1
7805,1,2, 
9807,1,3, 
9816,1,1,2
9825,1,0, 
9829,1,1, 
9830,1,3, 
9847,1, ,1
9852,1,4, 
9852,1,3, 
9859,0,5, 
9863,0,5, 
9864,0,4, 
9868,1, ,1
9869,1,9, 
9873,1,1, 
9888,1,0, 
9890,1,4, 
9897,0, ,1
9900,0,3, 
9906,0, ,1
9912,0,1, 
9921,0,0, 
9923,0,6, 
9924,0,2, 
9937,0,4, 
9945,0, ,1
9957,0,2, 
9959,0,0, 
9970,0,2, 
9976,0, ,1
9987,0,1, 
10004,0,4, 
10020,0,5, 
7816,0,8, 
7821,1,1, 
7824,1,2, 
7826,1,6, 
7828,1,1, 
7837,0, ,1
7842,0,2, 
7843,0, ,1
7844,0, ,1
7846,0,4, 
7860,1,3, 
7868,0,5, 
7879,1,5, 
7885,0,2, 
7895,0,1, 
7897,0,4, 
7908,0,3, 
7915,0,2, 
7916,0,2, 
7917,0,3, 
7925,0,1, 
7929,0,1, 
7950,0,5, 
7954,0, ,1
7956,0,2, 
7983,0,5, 
7992,0, ,1
8002,1, ,1
8007,1, ,1
8011,0, ,1
8015,0, ,1
8018,1,9, 
11274,0,4, 
11281,0,3, 
11281,0,2, 
11283,0,1, 
11285,0,2, 
11287,0,2,2
11288,0,4, 
11295,0, ,1
11297,0, ,1
11298,0,1, 
11304,0,6, 
11308,0, ,1
11314,0,2, 
11318,0,3, 
11320,0,1, 
11325,0,1, 
11331,0,5, 
11333,0,4, 
11336,0,2, 
11339,0,2, 
11342,0,5, 
11351,0,2, 
11353,0,1, 
11356,0, ,1
11357,0,1, 
11359,0,0, 
11361,0,3, 
11363,0,2, 
11369,0, ,1
11370,0,1, 
11375,0,2, 
11380,0,2, 
11382,0, ,1
11385,0,2, 
11391,0,4, 
11393,0,2, 
11396,0,1, 
10573,1,2,2
10582,1,1, 
10585,1,1, 
10588,1,0, 
10594,1,1,2
10598,1,1, 
10603,1,4, 
10613,1, ,1
10614,1,4, 
10630,1, ,1
10634,1,4,2
10642,0,1, 
10654,1, ,1
10667,1, ,1
10672,1,0, 
10680,1,2, 
10681,1, ,1
10698,1,2, 
10702,1, ,1
10717,0,13, 
10720,0,2, 
10727,1,6, 
10732,1,3, 
10741,1, ,1
10748,1, ,1
10753,1,3, 
10754,1,5, 
10758,1, ,1
10759,1,3, 
10768,1,4, 
10776,1,5, 
10779,0,3, 
10780,0,3, 
10789,1,1, 
10790,1,5, 
10801,0,4,2
10022,0,1, 
10034,0,0, 
10037,0,2, 
10053,0,4,2
10055,0, ,1
10057,0,5, 
10061,0,1, 
10072,1,1, 
10086,0,8, 
10087,0,4, 
10090,0,6, 
10092,0,0, 
10102,0,1, 
10108,1,5, 
10129,0,4, 
10131,0,3, 
10147,0,2, 
10149,1,1, 
10151,1,2, 
10168,0, ,1
10173,0,2, 
10200,0,2, 
10203,0,4, 
10204,0, ,1
10206,0,2, 
10212,0,4, 
10214,0, ,1
10232,0,1, 
10261,1, ,1
10273,1,4,2
10274,1,0, 
10279,1,0, 
10283,1,0, 
11397,0, , 
11399,0, , 
11400,0,0, 
11403,0,1, 
11405,0,2, 
11420,0,5, 
11425,0,0, 
11428,0, , 
11429,0, ,1
11433,0,0, 
11438,0,1, 
11441,0,1, 
11452,0,5, 
11459,0, ,1
11461,0, ,1
11472,0,1, 
11484,0, ,1
11487,0,1, 
11491,0, ,1
11500,0,0, 
11501,0,4, 
11503,0, ,1
11507,0,5, 
11535,0,1,2
11546,0,0, 
11547,0,2, 
11549,0,1, 
11550,0,1, 
11551,0, ,1
11553,0,0, 
11556,0,3, 
11565,0,3, 
11572,0,4, 
8019,1,5, 
8033,1,4, 
8034,1,1, 
8038,1, ,1
8049,0, ,1
8063,1,9, 
8065,1,5, 
8077,1,6, 
8089,0, ,1
8098,0,0, 
8112,0,1, 
8116,0,3, 
8118,0,0, 
8119,0,11, 
8128,1, ,1
8142,1,2, 
8147,1, ,1
8149,0,3, 
8150,0,1,2
8152,0, ,1
8156,0,1, 
8159,1,4, 
8160,1,0, 
8170,1,3, 
8172,1,2, 
8176,1, ,1
8179,1, ,1
8181,0,5, 
8187,0, ,1
8191,0, ,1
8196,0,0, 
8200,0,3, 
8202,0,2, 
8203,0, ,1
10802,0, ,1
10807,1, ,1
10818,1,1, 
10821,1,5, 
10825,1,1, 
10836,1,2, 
10850,1,1, 
10860,1,4, 
10861,1,4, 
10877,1,4, 
10886,1, ,1
10898,1,0, 
10909,0, ,1
10910,0,1, 
10916,0,4, 
10921,0,2, 
10935,0,6, 
10943,0,4,2
10944,0, ,1
10948,0,2, 
10961,0,2, 
10972,1,0, 
10992,0,4, 
11000,0, ,1
11002,0,1, 
11004,0,6, 
11013,0, ,1
11015,0,3, 
11016,0, ,1
11017,0,2, 
11018,0,1, 
11021,0,2, 
10285,1,2, 
10286,1,3, 
10287,1,2, 
10301,1,2, 
10323,0,3, 
10337,1,4, 
10339,0,2, 
10340,0,3, 
10343,0,0, 
10351,1,2, 
10352,1,1, 
10357,1,4, 
10360,1,4, 
10362,1,2, 
10368,1,2, 
10370,1,3, 
10385,1,3, 
10390,1, ,1
10391,1,1, 
10394,1,1, 
10396,1,1, 
10403,1, ,1
10407,1,4, 
10423,1,4, 
10424,1, ,1
10434,1,1, 
10437,1,7, 
10441,1,1, 
10452,1, ,1
10465,1,2, 
11574,0,4, 
11585,0,3, 
11590,0,3, 
11591,0,5, 
11593,0,4, 
11596,0, ,1
11599,0,2, 
11603,0, , 
11605,0,1,2
11607,0,1, 
11611,0,4, 
11613,0,5, 
11614,0, , 
11626,0,2, 
11631,0,0, 
11633,0,2, 
11634,0, ,1
11643,0,2, 
11645,0,2, 
11647,0, ,1
11657,0,2, 
11660,0,3, 
11668,0,0, 
11676,0, ,1
11684,0,2, 
11690,0,1, 
11692,0, ,1
11698,0,3, 
11699,0,2, 
11700,0,2,2
11703,0,2, 
11709,0,3, 
11710,0,0, 
11715,0,4, 
11721,0, , 
11724,0,1, 
8210,0,2, 
8217,0,5,2
8224,0,1, 
8236,0, ,1
8240,0,2, 
8243,0,0, 
8250,0, ,1
8258,0,2, 
8262,0,0, 
8264,0,5, 
8271,0,1, 
8276,0, ,1
8281,0, ,1
8289,0,2, 
8293,0,2, 
8295,0, ,1
8299,0,1,2
8303,0,2,2
8308,0, ,1
8313,0, ,1
8318,0,1, 
8319,0,3, 
8327,0,2, 
8333,0,1, 
8340,0,2, 
8342,1, ,1
8345,1,1, 
8352,1, ,1
8355,1, ,1
8360,1, ,1
11030,0,1, 
11045,0,3, 
11047,0,0, 
11048,0,4, 
11051,0,2, 
11063,0,3, 
11065,0,2, 
11066,0,2, 
11068,0,1, 
11069,0, ,1
11075,0, ,1
11077,0,2, 
11078,0,1, 
11081,0,2, 
11088,0, ,1
11090,0,1,2
11091,0,2, 
11116,0,1,2
11117,0, ,1
11129,0, ,1
11138,0,2, 
11145,0, ,1
11158,0,2, 
11159,0,1, 
11172,0,4, 
11174,0,1, 
11177,0, , 
11185,0,1, 
11186,0,1, 
11187,0,9, 
11192,0,2, 
11194,0,2, 
10468,1,0, 
10475,1,1,2
10491,1,0, 
10499,1,2, 
10512,1,5, 
10532,1,3, 
10534,1,0, 
10538,1,3, 
10549,1,1, 
10550,1, ,1
10551,1,5, 
10555,1,5,2
10570,1, ,1
10575,0,6, 
10576,0, ,1
10588,1,5, 
10592,1,6, 
10595,1,2, 
10596,1,6, 
10600,1, ,1
10607,1, ,1
10617,0,0, 
10622,0,3, 
10627,1,1, 
10645,1,1,2
10647,1,8, 
10650,1, ,1
10655,1, ,1
10659,1,2,2
10660,1,7, 
10664,1,3, 
10690,1,1, 
11726,0,3, 
11728,0,12, 
11732,0,2, 
11735,0,1, 
11747,0,1, 
11752,0, ,1
11757,0,2, 
11777,1, ,1
11782,1,3, 
11793,1, ,1
11794,1, , 
11799,1, ,1
11800,1,1, 
11804,1,3, 
11817,1, ,1
11835,1,3, 
11842,1,1, 
11863,1,6, 
11866,1,2, 
11869,1,3, 
11870,1,3, 
11871,1,3, 
11873,1,4, 
11874,1,3, 
11878,1, ,1
11880,1,1, 
11882,1,4, 
11884,1,1, 
11888,1,3, 
11895,1,2, 
11901,1,0, 
11902,1,4, 
11905,1,3, 
11909,1,2, 
11910,1,6, 
8363,0,1, 
8364,0,4, 
8393,0,1,2
8402,0,4, 
8406,0,4, 
8407,0,3, 
8408,0, ,1
8412,0,7, 
8413,0,1, 
8430,0, ,1
8436,0, ,1
8448,0, ,1
8455,0,2, 
8460,0,2, 
8464,0,5, 
8466,0,3, 
8472,0,4, 
8481,0, ,1
8484,0,4, 
8493,0,3,2
8496,0,1, 
8497,0,1, 
8522,0, ,1
8524,0,0, 
8526,0,3, 
8528,0,5,2
8529,0,1, 
8535,0,4, 
8544,0,5, 
8546,0,5, 
8581,0, ,1
8590,0,4, 
8596,0,2, 
8599,0,9, 
11195,0, , 
11201,0, ,1
11210,0, , 
11218,0,2, 
11230,0, , 
11240,0,1, 
11242,0, ,1
11242,0,4,2
11244,0,1, 
11250,0, ,1
11252,0,6, 
11254,0,1, 
11262,0,2, 
11264,0,1, 
11271,0,4, 
11280,0,2, 
11282,0,1, 
11284,0, ,1
