cunicah,eam_18,trh2b_18,trh4b_18
14191,0,0,1
14192,0,4,2
14194,0,0,1
14194,0,0, 
14196,0,1, 
14197,0,4, 
14198,0,0, 
14199,0,1, 
14201,0,4, 
14202,0,2, 
14202,0,1,2
14203,0,1,2
14204,0,4, 
14206,0,0,1
14207,0,1, 
14209,0,6, 
14210,0,1, 
14212,0,4, 
14212,0,0,1
14213,0,1, 
14214,0,3, 
14215,0,1, 
14216,0,1, 
14217,0,1, 
14218,0,0, 
14219,0,0, 
14220,0,3, 
14221,0,0, 
14222,0,0, 
14223,0,3, 
14226,0,6, 
14227,0,3, 
14228,0,0,1
14230,0,1, 
14231,0,0,1
14232,0,1,2
14234,0,0, 
14235,0,0,1
14238,0,1, 
14239,0,0,1
14240,0,3, 
14241,0,4, 
14242,0,0,1
14243,0,2, 
14244,0,6, 
14245,0,3, 
14246,0,0, 
14247,0,3, 
14248,0,4, 
14249,0,0,1
14250,0,7, 
14252,0,1, 
14255,0,2, 
14256,0,0, 
14258,0,0, 
14259,0,0,1
14261,0,2, 
14262,0,4, 
14263,0,0, 
14264,0,3, 
14265,0,1, 
14266,0,4, 
14267,0,1, 
14268,0,4, 
14269,0,3, 
14271,0,1, 
14272,0,1, 
14273,0,0,1
14274,0,1, 
14274,0,3,2
14275,0,0,1
14276,0,0,1
14277,0,0,1
14278,0,1, 
14279,0,0,1
14280,0,1, 
14281,0,4, 
14283,0,1, 
14284,0,0, 
14286,0,0, 
14287,0,2, 
14288,0,1, 
14292,0,1, 
14293,0,3, 
14294,0,0,1
14295,0,1, 
14296,0,4, 
14297,0,0,1
14298,0,4, 
14299,0,0, 
14301,0,3,2
14303,0,6, 
14304,0,0,1
14304,0,3, 
14305,0,4, 
14307,0,0, 
14308,0,5, 
14309,0,0, 
14310,0,1, 
14311,0,4, 
14313,0,1, 
14314,0,1, 
14315,0,4, 
14316,0,0,1
14317,0,1, 
14318,0,5, 
14319,0,0, 
14320,0,1, 
14321,0,1, 
14322,0,2, 
14323,0,0, 
14324,0,4, 
14325,0,0, 
14326,0,2, 
14327,0,1, 
14328,0,0,1
14329,0,0,1
14330,0,0, 
14331,0,3, 
14334,0,0, 
14335,0,1, 
14336,0,5, 
14337,0,5, 
14341,0,2, 
14343,0,1, 
14344,0,2, 
14345,0,1, 
14348,0,1, 
14349,0,3, 
14350,0,3, 
14353,0,0,1
14354,0,2, 
14355,0,5, 
14356,0,1, 
14358,0,1, 
14359,0,4, 
14360,0,1, 
14361,0,1, 
14362,0,0,1
14363,0,0,1
14364,0,1, 
14365,0,6, 
14366,0,0,1
14367,0,0,1
14368,0,0,1
14369,0,1, 
14370,0,1, 
14371,0,0,1
14373,0,2, 
14374,0,0, 
14376,0,4,2
14376,0,1,2
14377,0,3, 
14379,0,2, 
14380,0,0,1
14381,0,1, 
14382,0,0,1
14383,0,0, 
14384,0,1, 
14386,0,0,1
14387,0,0,1
14388,0,0,1
14389,0,0,1
14392,0,1, 
14394,0,1, 
14395,0,0,1
14396,0,0,1
14397,0,1, 
14398,0,2, 
14399,0,0,1
14400,0,1, 
14401,0,0,1
14402,0,9, 
14403,0,6, 
14405,0,4, 
14406,0,1, 
14407,0,4, 
14408,0,1, 
14409,0,1, 
14410,0,1, 
14411,0,3, 
14412,0,1, 
14413,0,1, 
14414,0,0,1
14415,0,0, 
14416,0,2, 
14417,0,0,1
14418,0,1, 
14420,0,1, 
14421,0,2, 
14423,0,3, 
14424,0,0, 
14425,0,4, 
14428,0,1, 
14429,0,0,1
14430,0,0,1
14431,0,6, 
14432,0,0, 
14433,0,2, 
14434,0,0,1
14436,0,0,1
14437,0,2, 
14438,0,7, 
14439,0,1, 
14440,0,1, 
14441,0,3, 
14444,0,0, 
14445,0,1, 
14447,0,0,1
14448,0,5, 
14449,0,6, 
14450,0,0,1
14451,0,0,1
14452,0,1, 
14453,0,1, 
14454,0,0,1
14455,0,2, 
14456,0,2, 
14457,0,2, 
14458,0,1, 
14459,0,0,1
14460,0,7, 
14461,0,5, 
14462,0,2, 
14463,0,2, 
14464,0,4, 
14465,0,2, 
14466,0,3, 
14468,0,2, 
14469,0,0, 
14470,0,5, 
14471,0,8, 
14472,0,3, 
14473,0,2, 
14475,0,1, 
14477,0,0,1
14478,0,2, 
14479,0,3, 
14480,0,4, 
14481,0,5, 
14482,0,1, 
14483,0,0, 
14484,0,3, 
14485,1,1, 
14486,1,3, 
14487,1,5, 
14488,1,2, 
14489,1,5, 
14490,1,2, 
14491,1,3,2
14492,1,7, 
14493,1,4, 
14494,1,1, 
14495,1,3, 
14496,1,4, 
14497,1,0,1
14498,1,0,1
14499,1,6, 
14500,1,2, 
14501,1,0,1
14502,1,3,2
14503,1,3, 
14504,1,1, 
14505,1,8, 
14506,1,2, 
14507,1,0,1
14509,1,1, 
14511,1,1, 
14512,1,1, 
14513,1,3, 
14514,1,2, 
14515,1,4, 
14516,1,2, 
14517,1,5, 
14518,1,0, 
14519,1,3, 
14519,1,2, 
14520,1,3, 
14521,1,1, 
14522,1,0,1
14526,1,0,1
14527,1,2, 
14529,1,1, 
14530,1,0, 
14531,1,4, 
14532,1,3, 
14533,1,2, 
14536,1,7, 
14537,1,2, 
14539,1,2, 
14541,1,0,1
14542,1,0,1
14543,1,3, 
14545,1,0,1
14546,1,0, 
14547,1,5, 
14548,1,3, 
14549,1,0,1
14550,1,2, 
14552,1,0, 
14555,1,0,1
14556,1,1, 
14557,1,0,1
14558,1,2, 
14559,1,2, 
14560,1,7, 
14561,1,2, 
14562,1,5, 
14563,1,1, 
14564,1,4,2
14565,1,2, 
14566,1,4, 
14567,1,0, 
14568,1,1, 
14569,1,4, 
14570,1,1,2
14572,1,4, 
14573,1,0,1
14574,1,2, 
14575,1,0, 
14576,1,2, 
14577,1,1, 
14578,1,4, 
14581,1,0,1
14582,1,2, 
14584,1,0,1
14586,1,0,1
14588,1,1, 
14589,1,2,2
14590,1,8, 
14592,1,0,1
14593,1,2, 
14594,1,2, 
14597,1,0, 
14598,1,0,1
14599,1,1,2
14600,1,2, 
14602,1,0,1
14603,1,1, 
14606,1,3, 
14607,1,3, 
14613,1,0,1
14614,1,7, 
14615,1,3, 
14616,1,1, 
14618,1,0,1
14619,1,8, 
14623,1,2, 
14625,1,8, 
14627,1,1, 
14629,1,3, 
14631,1,0,1
14632,1,2, 
14635,1,3, 
14637,1,1,2
14638,1,0,1
14639,1,1, 
14642,1,2, 
14644,1,1, 
14645,1,9, 
14646,1,4, 
14647,1,3, 
14650,1,1, 
14651,1,0,1
14653,1,7, 
14655,1,2, 
14656,1,3, 
14657,1,3, 
14659,1,2, 
14661,1,2, 
14662,1,0,1
14663,1,3, 
14666,1,0,1
14669,1,0,1
14670,1,5, 
14671,1,3, 
14672,1,3, 
14673,1,1, 
14674,1,1, 
14675,1,1, 
14677,1,4, 
14678,1,3, 
14679,1,1, 
14680,1,2, 
14682,1,3, 
14683,1,0,1
14685,1,4, 
14686,1,4, 
14688,1,0, 
14689,1,0, 
14690,1,3, 
14692,1,10, 
14693,1,1,2
14695,1,3, 
14696,1,1, 
14697,1,0,1
14698,1,2, 
14699,1,0, 
14700,1,2, 
14701,1,0,1
14702,1,0,1
14703,1,1, 
14705,1,1, 
14708,1,1, 
14709,1,5, 
14710,1,2,2
14710,1,1, 
14712,1,0, 
14713,1,1, 
14715,1,0,1
14716,1,0, 
14717,1,5, 
14718,1,0,1
14719,1,0,1
14721,1,2, 
14723,1,4,2
14724,1,0,1
14728,1,2, 
14729,1,3, 
14730,1,1,2
14731,1,0,1
14736,1,0,1
14737,1,1, 
14738,1,4, 
14739,1,0,1
14740,1,2,2
14741,1,1, 
14742,1,1, 
14743,1,1, 
14744,1,2, 
14749,1,4, 
14750,1,0,1
14751,1,0,1
14752,1,2, 
14754,1,0,1
14756,1,3, 
14757,1,0, 
14759,1,0,1
14760,1,0,1
14761,1,8,2
14762,1,4, 
14764,1,3, 
14767,1,1, 
14768,1,2, 
14769,1,1, 
14774,1,1, 
14777,1,2, 
14778,1,3,2
14780,1,3, 
14783,1,5,2
14784,1,0, 
14785,0,1, 
14786,1,1,2
14790,1,1,2
14791,1,2, 
14792,1,2, 
14795,1,1, 
14798,1,3, 
14799,1,0, 
14800,1,1, 
14802,1,0, 
14802,1,2, 
14803,1,0,1
14806,1,5, 
14807,1,1,2
14809,1,1, 
14810,1,3, 
14811,1,2, 
14812,1,4, 
14813,1,1, 
14816,1,2, 
14817,1,6, 
14818,1,0, 
14823,1,1, 
14825,1,1, 
14826,1,1, 
14828,1,1, 
14829,1,1, 
14830,1,4, 
14831,1,2, 
14833,1,0,1
14834,1,1, 
14835,1,3, 
14836,1,0,1
14837,1,2, 
14839,1,2, 
14840,1,3, 
14842,1,5, 
14843,1,1,2
14844,1,0, 
14845,1,1, 
14846,1,0, 
14848,1,6, 
14850,1,5, 
14852,1,5, 
14853,1,2, 
14854,1,3, 
14856,1,0,1
14857,1,2, 
14859,1,2, 
14861,1,0,1
14863,1,1, 
14867,1,3, 
14869,1,2, 
14870,1,3, 
14874,1,0,1
14876,1,3, 
14877,1,1, 
14878,1,0,1
14879,1,1, 
14880,1,2, 
14881,1,0, 
14882,1,6,2
14883,1,2, 
14885,1,4, 
14886,1,2, 
14887,1,1, 
14888,1,2, 
14890,1,1, 
14892,1,2, 
14894,1,1, 
14896,1,0,1
14897,1,0, 
14898,1,1, 
14899,1,0,1
14900,1,0,1
14901,1,1, 
14903,1,0, 
14904,1,2,2
14906,1,1, 
14907,1,3, 
14908,1,0,1
14911,1,2,2
14912,1,2, 
14913,1,2, 
14914,1,1, 
14915,1,0, 
14917,1,2, 
14921,1,3, 
14922,1,1, 
14924,1,0,1
14925,1,0, 
14926,1,2, 
14928,1,0, 
14929,1,2, 
14930,1,3,2
14932,1,2, 
14933,1,2, 
14935,1,1, 
14937,1,2,2
14939,1,0,1
14940,1,0,1
14941,1,1, 
14944,1,0,1
14946,1,1, 
14947,1,0, 
14952,1,1, 
14954,1,3, 
14956,1,0, 
14959,0,1, 
14960,0,4, 
14961,0,0, 
14962,0,4, 
14963,0,3, 
14964,0,9, 
14965,0,3, 
14966,0,0, 
14967,0,1, 
14968,0,11, 
14969,0,0,1
14970,0,6, 
14971,0,0, 
14972,0,0,1
14973,0,6, 
14974,0,2, 
14975,0,4, 
14977,0,6, 
14978,0,1, 
14979,0,2, 
14980,0,0, 
14981,0,0,1
14982,0,2, 
14983,0,1, 
14984,0,2, 
14986,0,0,1
14987,0,1,2
14989,0,0, 
14990,0,2, 
14992,0,2, 
14994,0,1, 
14995,0,3, 
14996,0,4, 
14998,0,3, 
15000,0,1, 
15001,0,1, 
15002,0,0,1
15003,0,1, 
15006,0,1,2
15007,0,4, 
15009,0,2, 
15010,0,0, 
15012,0,1,2
15013,0,1, 
15014,0,3, 
15015,0,3, 
15016,0,3, 
15017,0,3, 
15018,0,1, 
15019,0,0, 
15020,0,0, 
15021,0,3, 
15022,0,1, 
15025,0,1, 
15026,0,3,2
15029,0,2, 
15030,0,0,1
15031,0,0, 
15032,0,0,1
15033,0,0,1
15034,0,0,1
15035,0,6, 
15036,0,0, 
15037,0,3, 
15038,0,11, 
15039,0,1,2
15040,0,2, 
15041,0,3, 
15042,0,6, 
15043,0,5, 
15044,0,5, 
15045,0,0, 
15046,0,2, 
15047,0,0,1
15049,0,2, 
15051,0,1, 
15052,0,3,2
15053,0,0, 
15054,0,10, 
15055,0,0,1
15056,0,2, 
15059,0,0,1
15060,0,4, 
15061,0,1, 
15062,0,0,1
15063,0,6, 
15066,0,0, 
15067,0,0, 
15068,0,2, 
15069,0,4, 
15070,0,4, 
15071,0,1, 
15073,0,4, 
15074,0,3, 
15075,0,4, 
15078,0,3, 
15079,0,1, 
15081,0,0,1
15082,0,1, 
15083,0,1, 
15084,0,0, 
15087,0,7, 
15090,0,0,1
15094,0,1, 
15094,0,6,2
15095,0,3, 
15098,0,1, 
15099,0,0,1
15101,0,1, 
15102,0,1, 
15104,0,4, 
15105,0,1, 
15107,0,1, 
15109,0,4, 
15110,0,6, 
15111,0,2, 
15112,0,2, 
15113,0,3, 
15114,0,2, 
15115,0,1, 
15116,0,3, 
15117,0,2, 
15118,0,0,1
15119,0,2, 
15120,0,2, 
15121,0,0,1
15122,0,0, 
15123,0,6, 
15124,0,1, 
15125,0,2, 
15126,0,2, 
15127,0,2, 
15128,0,4, 
15129,0,4, 
15131,0, , 
15132,0, , 
15133,0, , 
15136,0, , 
15137,0, , 
15139,0, , 
15140,0, , 
15143,0, , 
15144,0, , 
15145,0, , 
15146,0, , 
15147,0, , 
15148,0, , 
15149,0, , 
15155,0, , 
15157,0, , 
15159,0, , 
15160,0, , 
15161,0, , 
15162,0, , 
15163,0, , 
15164,0, , 
15165,0, , 
15166,0, , 
15167,0, , 
15168,0, , 
15170,0, , 
15172,0, , 
15173,0, , 
15174,0, , 
15175,0, , 
15176,0, , 
15177,0, , 
15178,0, , 
15179,0, , 
15180,0, , 
15181,0, , 
15182,0, , 
15184,0, , 
15185,0, , 
15188,0, , 
15189,0, , 
15190,0, , 
15191,0, , 
15192,0, , 
15196,0, , 
15198,0, , 
15201,0, , 
15202,0, , 
15203,0, , 
15204,0, , 
15206,0, , 
15207,0, , 
15211,0, , 
15213,0, , 
15214,0, , 
15216,0, , 
15219,0, , 
15220,0, , 
15222,0, , 
15224,0, , 
15225,0, , 
15226,0, , 
15227,0, , 
15229,0, , 
15231,0, , 
15232,0, , 
15233,0, , 
15237,0, , 
15238,0, , 
15240,0, , 
15241,0, , 
15242,0, , 
15246,0, , 
15247,0, , 
15250,0, , 
15252,0, , 
15258,0, , 
15266,0, , 
15267,0, , 
15268,0, , 
15269,0, , 
15270,0, , 
15271,0, , 
15272,0, , 
15273,0, , 
15275,0, , 
15279,0, , 
15281,0, , 
15285,0, , 
15291,0, , 
15293,0, , 
15302,0, , 
15308,0, , 
15309,0, , 
15310,0, , 
15315,0, , 
15316,0, , 
15317,0, , 
15321,0, , 
15322,0, , 
15323,0, , 
15324,0, , 
15325,0, , 
15327,0, , 
15329,0, , 
15330,0, , 
15333,0, , 
15334,0, , 
15335,0, , 
15337,0, , 
15339,0, , 
15343,0, , 
15345,0, , 
15347,0, , 
15352,0, , 
15355,0, , 
15358,0, , 
15360,0, , 
15365,0, , 
15369,0, , 
15370,0, , 
15373,0, , 
15375,0, , 
15377,0, , 
15378,0, , 
15379,0, , 
15381,0, , 
15382,0, , 
15385,0, , 
15387,0, , 
15388,0, , 
15391,0, , 
15396,0, , 
15397,0, , 
15401,0, , 
15402,0, , 
15403,0, , 
15404,0, , 
15407,0, , 
15408,0, , 
15409,0, , 
15418,0, , 
15420,0, , 
15421,0, , 
15422,0, , 
15426,0, , 
15427,0, , 
15430,0, , 
15431,0, , 
15435,0, , 
15436,0, , 
15438,0, , 
15440,0, , 
15444,0, , 
15446,0, , 
15451,0, , 
15453,0, , 
15454,0, , 
15455,0, , 
15459,0, , 
15462,0, , 
15464,0, , 
15466,0, , 
15467,0, , 
15469,0, , 
15470,0, , 
15471,0, , 
15472,0, , 
15474,0, , 
15476,0, , 
15477,0, , 
15479,0, , 
15480,0, , 
15483,0, , 
15485,0, , 
15490,0, , 
15491,0, , 
15492,0, , 
15494,0, , 
15495,0, , 
15496,0, , 
15497,0, , 
15500,0, , 
15503,0, , 
15504,0, , 
15507,0, , 
15508,0, , 
15509,0, , 
15510,0, , 
15511,0, , 
15512,0, , 
15513,0, , 
15514,0, , 
15516,0, , 
15518,0, , 
15519,0, , 
15520,0, , 
15522,0, , 
15523,0, , 
15526,0, , 
15527,0, , 
15528,0, , 
15531,0, , 
15533,0, , 
15534,0, , 
15538,0, , 
15540,0, , 
15544,0, , 
15545,0, , 
15546,0, , 
15548,0, , 
15549,0, , 
15550,0, , 
15551,0, , 
15553,0, , 
15554,0, , 
15555,0, , 
15556,0, , 
15557,0, , 
15558,0, , 
15559,0, , 
15561,0, , 
15562,0, , 
15563,0, , 
15565,0, , 
15566,0, , 
15567,0, , 
15570,0, , 
15573,0, , 
15574,0, , 
15575,0, , 
15577,0, , 
15578,0, , 
15579,0, , 
15580,0, , 
15581,0, , 
15582,0, , 
15583,0, , 
15584,0, , 
15586,0, , 
15587,0, , 
15588,0, , 
15589,0, , 
15592,0, , 
15595,0, , 
15598,0, , 
15603,0, , 
15604,0, , 
15605,0, , 
15606,0, , 
15607,0, , 
15608,0, , 
15617,0, , 
15618,0, , 
15619,0, , 
15620,0, , 
15621,0, , 
15622,0, , 
15624,0, , 
15633,0, , 
15634,0, , 
15638,0, , 
15641,0, , 
15644,0, , 
15645,0, , 
15646,0, , 
15647,0, , 
15649,0, , 
15650,0, , 
15651,0, , 
15653,0, , 
15655,0, , 
15658,0, , 
15659,0, , 
15660,0, , 
15661,0, , 
15663,0, , 
15667,0, , 
15669,0, , 
15670,0, , 
15671,0, , 
15673,0, , 
15674,0, , 
15675,0, , 
15677,0, , 
15680,0, , 
15681,0, , 
15686,0, , 
15687,0, , 
15688,0, , 
15689,0, , 
15690,0, , 
15691,0, , 
15693,0, , 
15694,0, , 
15695,0, , 
15698,0, , 
15699,0, , 
15700,0, , 
15702,0, , 
15703,0, , 
15704,0, , 
15705,0, , 
15707,0, , 
15708,0, , 
15710,0, , 
15712,0, , 
15714,0, , 
15715,0, , 
15716,0, , 
15717,0, , 
15720,0, , 
15721,0, , 
15722,0, , 
15723,0, , 
15724,0, , 
15725,0, , 
15727,0, , 
15728,0, , 
15729,0, , 
15730,0, , 
15735,0, , 
15738,0, , 
15739,0, , 
15740,0, , 
15741,0, , 
15742,0, , 
15743,0, , 
15745,0, , 
15746,0, , 
15747,0, , 
15748,0, , 
15753,0, , 
15755,0, , 
15756,0, , 
15759,0, , 
15762,0, , 
15764,0, , 
15765,0, , 
15766,0, , 
15767,0, , 
15771,0, , 
15773,0, , 
15775,0, , 
15778,0, , 
15779,0, , 
15780,0, , 
15781,0, , 
15783,0, , 
15784,0, , 
15785,0, , 
15786,0, , 
15788,0, , 
15792,0, , 
15793,0, , 
15794,0, , 
15795,0, , 
15797,0, , 
15798,0, , 
15799,0, , 
15800,0, , 
15802,0, , 
15804,0, , 
15805,0, , 
15806,0, , 
15807,0, , 
15808,0, , 
15810,0, , 
15811,0, , 
15812,0, , 
15814,0, , 
15815,0, , 
15818,0, , 
15820,0, , 
15821,0, , 
15824,0, , 
15825,0, , 
15826,0, , 
15829,0, , 
15830,0, , 
15831,0, , 
15832,0, , 
15838,0, , 
15840,0, , 
15841,0, , 
15842,0, , 
15843,0, , 
15844,0, , 
15846,0, , 
15848,0, , 
15849,0, , 
15851,0, , 
15853,0, , 
15854,0, , 
15855,0, , 
15856,0, , 
15858,0, , 
15859,0, , 
15860,0, , 
15862,0, , 
15863,0, , 
15864,0, , 
15868,0, , 
15869,0, , 
15870,0, , 
15872,0, , 
15873,0, , 
15875,0, , 
15878,0, , 
15879,0, , 
15880,0, , 
15881,0, , 
15882,0, , 
15883,0, , 
15888,0, , 
15890,0, , 
15892,0, , 
15893,0, , 
15894,0, , 
15895,0, , 
15896,0, , 
15897,0, , 
15898,0, , 
15899,0, , 
15902,0, , 
15903,0, , 
15907,0, , 
15910,0, , 
15911,0, , 
15912,0, , 
15913,0, , 
15914,0, , 
15916,0, , 
15917,0, , 
15919,0, , 
15921,0, , 
15922,0, , 
15923,0, , 
15925,0, , 
15926,0, , 
15928,0, , 
15929,0, , 
15930,0, , 
15932,0, , 
15933,0, , 
15936,0, , 
15937,0, , 
15939,0, , 
15941,0, , 
15948,0, , 
15949,0, , 
15950,0, , 
15957,0, , 
15962,0, , 
15966,0, , 
15967,0, , 
15968,0, , 
15969,0, , 
15973,0, , 
15974,0, , 
15975,0, , 
15976,0, , 
15977,0, , 
15978,0, , 
15980,0, , 
15981,0, , 
15984,0, , 
15989,0, , 
15990,0, , 
15993,0, , 
15994,0, , 
15995,0, , 
15996,0, , 
15997,0, , 
15998,0, , 
15999,0, , 
16000,0, , 
16001,0, , 
16003,0, , 
16005,0, , 
16006,0, , 
16007,0, , 
16009,0, , 
16012,0, , 
16013,0, , 
16017,0, , 
16021,0, , 
16023,0, , 
16026,0, , 
16027,0, , 
16028,0, , 
16029,0, , 
16030,0, , 
16035,0, , 
16036,0, , 
16037,0, , 
16038,0, , 
16039,0, , 
16044,0, , 
16046,0, , 
16048,0, , 
16049,0, , 
16052,1, , 
16054,1, , 
16055,1, , 
16056,1, , 
16057,1, , 
16058,1, , 
16059,1, , 
16060,1, , 
16061,1, , 
16063,1, , 
16066,1, , 
16070,1, , 
16072,1, , 
16073,1, , 
16074,1, , 
16076,1, , 
16077,1, , 
16078,1, , 
16079,1, , 
16080,1, , 
16081,1, , 
16083,1, , 
16088,1, , 
16089,1, , 
16091,1, , 
16092,1, , 
16093,1, , 
16094,1, , 
16097,1, , 
16098,1, , 
16099,1, , 
16101,1, , 
16103,1, , 
16104,1, , 
16106,1, , 
16109,1, , 
16110,1, , 
16111,1, , 
16112,1, , 
16114,1, , 
16115,1, , 
16117,1, , 
16119,1, , 
16120,1, , 
16123,1, , 
16125,1, , 
16126,1, , 
16130,1, , 
16132,1, , 
16133,1, , 
16136,1, , 
16137,1, , 
16139,1, , 
16140,1, , 
16152,1, , 
16154,1, , 
16155,1, , 
16159,1, , 
16160,1, , 
16163,1, , 
16166,1, , 
16168,1, , 
16170,1, , 
16171,1, , 
16173,1, , 
16176,1, , 
16178,1, , 
16179,1, , 
16182,1, , 
16183,1, , 
16184,1, , 
16191,1, , 
16192,1, , 
16193,1, , 
16197,1, , 
16200,1, , 
16201,1, , 
16203,1, , 
16204,1, , 
16205,1, , 
16207,1, , 
16208,1, , 
16212,1, , 
16213,1, , 
16215,1, , 
16220,1, , 
16221,1, , 
16223,1, , 
16227,1, , 
16229,1, , 
16230,1, , 
16231,1, , 
16232,1, , 
16235,1, , 
16236,1, , 
16239,1, , 
16241,1, , 
16243,1, , 
16244,1, , 
16247,1, , 
16249,1, , 
16250,1, , 
16251,1, , 
16252,1, , 
16253,1, , 
16259,1, , 
16261,1, , 
16268,1, , 
16271,1, , 
16272,1, , 
16273,1, , 
16274,1, , 
16275,1, , 
16278,1, , 
16279,1, , 
16280,1, , 
16281,1, , 
16282,1, , 
16284,1, , 
16285,1, , 
16287,1, , 
16288,1, , 
16289,1, , 
16297,1, , 
16299,1, , 
16303,1, , 
16304,1, , 
16305,1, , 
16306,1, , 
16309,1, , 
16310,1, , 
16311,1, , 
16314,1, , 
16315,1, , 
16316,1, , 
16317,1, , 
16318,1, , 
16319,1, , 
16320,1, , 
16322,1, , 
16324,1, , 
16330,1, , 
16331,1, , 
16332,1, , 
16333,1, , 
16334,1, , 
16335,1, , 
16336,1, , 
16338,1, , 
16341,1, , 
16342,1, , 
16343,1, , 
16345,1, , 
16347,1, , 
16348,1, , 
16350,1, , 
16351,1, , 
16352,1, , 
16353,1, , 
16354,1, , 
16355,1, , 
16358,1, , 
16361,1, , 
16363,1, , 
16367,1, , 
16368,1, , 
16369,1, , 
16370,1, , 
16371,1, , 
16375,1, , 
16376,1, , 
16377,1, , 
16380,1, , 
16381,1, , 
16382,1, , 
16383,1, , 
16387,1, , 
16388,1, , 
16391,1, , 
16392,1, , 
16393,1, , 
16396,1, , 
16404,1, , 
16407,1, , 
16408,1, , 
16409,1, , 
16410,1, , 
16415,0, , 
16417,0, , 
16418,0, , 
16419,0, , 
16420,0, , 
16424,0, , 
16425,0, , 
16426,0, , 
16427,0, , 
16429,0, , 
16431,0, , 
16432,0, , 
16435,0, , 
16437,0, , 
16440,0, , 
16442,0, , 
16448,0, , 
16449,0, , 
16450,0, , 
16451,0, , 
16452,0, , 
16453,0, , 
16455,0, , 
16457,0, , 
16458,0, , 
16459,0, , 
16460,0, , 
16461,0, , 
16462,0, , 
16464,0, , 
16466,0, , 
16467,0, , 
16468,0, , 
16470,0, , 
16472,0, , 
16475,0, , 
16478,0, , 
16479,0, , 
16486,0, , 
16488,0, , 
16489,0, , 
16490,0, , 
16492,0, , 
16493,0, , 
16494,0, , 
16496,0, , 
16497,0, , 
16498,0, , 
16500,0, , 
16501,0, , 
16502,0, , 
16503,0, , 
16504,0, , 
16505,0, , 
16507,0, , 
16508,0, , 
16509,0, , 
16510,0, , 
16511,0, , 
16512,0, , 
16516,0, , 
16518,0, , 
16520,0, , 
16521,0, , 
16523,0, , 
16525,0, , 
16530,1, , 
16531,1, , 
16532,1, , 
16534,1, , 
16535,1, , 
16539,1, , 
16540,1, , 
16542,1, , 
16544,1, , 
16548,1, , 
16549,1, , 
16550,1, , 
16552,1, , 
16554,1, , 
16555,1, , 
16556,1, , 
16560,1, , 
16562,1, , 
16564,1, , 
16565,1, , 
16566,1, , 
16567,1, , 
16570,1, , 
16574,1, , 
16577,1, , 
16580,1, , 
16589,1, , 
16590,1, , 
16591,1, , 
16592,1, , 
16593,1, , 
16596,1, , 
16598,1, , 
16600,1, , 
16601,1, , 
16603,1, , 
16604,1, , 
16607,1, , 
16613,1, , 
16617,1, , 
16621,1, , 
16622,1, , 
16624,1, , 
16629,1, , 
16635,1, , 
16637,1, , 
16638,1, , 
16639,1, , 
16640,1, , 
16644,1, , 
16645,1, , 
16648,1, , 
16651,1, , 
16655,1, , 
16656,1, , 
16657,1, , 
16658,1, , 
16659,1, , 
16663,1, , 
16664,1, , 
16665,1, , 
16666,1, , 
16668,1, , 
16669,1, , 
16670,1, , 
16673,1, , 
16674,1, , 
16678,1, , 
16680,1, , 
16682,1, , 
16683,1, , 
16685,1, , 
16690,1, , 
16691,1, , 
16693,1, , 
16696,1, , 
16699,1, , 
16703,1, , 
16704,1, , 
16706,1, , 
16707,1, , 
16710,1, , 
16712,1, , 
16713,1, , 
16714,1, , 
16716,1, , 
16719,1, , 
16722,1, , 
16724,1, , 
16725,1, , 
16726,1, , 
16727,1, , 
16728,1, , 
16729,1, , 
16732,1, , 
16733,1, , 
16737,1, , 
16739,1, , 
16740,1, , 
16741,1, , 
16742,1, , 
16745,1, , 
16749,1, , 
16751,1, , 
16752,1, , 
16753,1, , 
16754,1, , 
16755,1, , 
16756,1, , 
16757,1, , 
16758,1, , 
16760,1, , 
16764,1, , 
16766,1, , 
16768,1, , 
16770,1, , 
16772,1, , 
16775,1, , 
16776,1, , 
16778,1, , 
16779,1, , 
16780,1, , 
16781,1, , 
16782,1, , 
16783,1, , 
16787,1, , 
16792,1, , 
16794,1, , 
16796,1, , 
16797,1, , 
16798,1, , 
16801,1, , 
16803,1, , 
16806,1, , 
16807,1, , 
16808,1, , 
16809,1, , 
16810,1, , 
16812,1, , 
16813,1, , 
16815,1, , 
16816,1, , 
16817,1, , 
16819,1, , 
16821,1, , 
16822,1, , 
16825,1, , 
16826,1, , 
16827,1, , 
16828,1, , 
16829,1, , 
16830,1, , 
16831,1, , 
16832,1, , 
16833,1, , 
16835,1, , 
16836,1, , 
16837,1, , 
16839,1, , 
16840,1, , 
16841,1, , 
16842,1, , 
16843,1, , 
16845,1, , 
16846,1, , 
16848,1, , 
16849,1, , 
16853,1, , 
16854,1, , 
16855,1, , 
16856,1, , 
16859,1, , 
16860,1, , 
16864,0, , 
16865,0, , 
16867,0, , 
16871,0, , 
16872,0, , 
16876,0, , 
16877,0, , 
16878,0, , 
16879,0, , 
16882,0, , 
16884,0, , 
16885,0, , 
16887,0, , 
16888,0, , 
16889,0, , 
16890,0, , 
16891,0, , 
16893,0, , 
16894,0, , 
16895,0, , 
16896,0, , 
16898,0, , 
16899,0, , 
16904,0, , 
16905,0, , 
16906,0, , 
16908,0, , 
16909,0, , 
16910,0, , 
16911,0, , 
16912,0, , 
16914,0, , 
16915,0, , 
16916,0, , 
16918,0, , 
16919,0, , 
16920,0, , 
16921,0, , 
